# call_id> primární klíč
# finish_time> čas ukončení hovoru
# length> délka hovoru
# time_block> časový blok po 15 minutách
# workstation_address> ID pracovní stanice (počítače)
# target_time_block_id>
# source_time_block_id
# target_service_cdn>
# source_service_cdn>
# source_service_id>
# target_service_id>
# operator> telefonní operátor (O2, T-mobile...)
# wup_question_id> z ope_wup_logs
# wup_answer_id z ope_wup_logs

"call_id","finish_time","length","time_block","workstation_address","target_time_block_id","source_time_block_id","target_service_cdn","source_service_cdn","source_service_id","target_service_id","operator","wup_question_id","wup_answer_id"
"00001075451410360178","2014-09-10 16:42:59","31","2014-09-10 16:30:00","33702","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2013-12-27 16:36:00","91","2013-12-27 16:30:00","33405","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"00001019231411799662","2014-09-27 08:34:23","122","2014-09-27 08:30:00","33610","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-03-03 17:00:00","49","2014-03-03 17:00:00","33304","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"00001035581405437405","2014-07-15 17:16:46","56","2014-07-15 17:15:00","34205","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-04-16 16:52:00","73","2014-04-16 16:45:00","33301","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"00001040221404401107","2014-07-03 17:25:08","74","2014-07-03 17:15:00","33506","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"00001072201402426323","2014-06-10 20:52:04","84","2014-06-10 20:45:00","33405","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-04-23 16:30:00","30","2014-04-23 16:30:00","33710","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2014-05-27 17:55:00","47","2014-05-27 17:45:00","33408","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"00001102491407072178","2014-08-03 15:22:59","58","2014-08-03 15:15:00","33804","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2014-03-30 01:02:00","42","2014-03-30 01:00:00","33211","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-05-17 15:18:00","59","2014-05-17 15:15:00","33303","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2013-10-02 15:27:00","34","2013-10-02 15:15:00","34707","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"00001046471403632338","2014-06-24 19:52:19","62","2014-06-24 19:45:00","33505","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-04-08 08:23:00","24","2014-04-08 08:15:00","33607","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2014-02-13 17:51:00","252","2014-02-13 17:45:00","33802","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"00001136641402474783","2014-06-11 10:19:44","31","2014-06-11 10:15:00","33701","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"00001007131403797896","2014-06-26 17:51:38","56","2014-06-26 17:45:00","33611","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-04-11 16:18:00","42","2014-04-11 16:15:00","33803","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2013-12-05 18:51:00","38","2013-12-05 18:45:00","33701","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2014-03-03 12:22:00","60","2014-03-03 12:15:00","33702","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"00001017281410534291","2014-09-12 17:04:52","18","2014-09-12 17:00:00","33308","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2013-12-12 09:31:00","21","2013-12-12 09:30:00","33506","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"00001054741411063163","2014-09-18 19:59:24","30","2014-09-18 19:45:00","33702","NULL","NULL","12999","12801","7","6","-2","NULL","NULL"
"00001043391407775387","2014-08-11 18:43:08","108","2014-08-11 18:30:00","33306","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-01-30 12:57:00","44","2014-01-30 12:45:00","33301","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2013-11-26 18:07:00","93","2013-11-26 18:00:00","33501","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-01-28 09:49:00","34","2014-01-28 09:45:00","33611","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2014-01-28 09:49:00","34","2014-01-28 09:45:00","33611","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2014-04-04 13:55:00","151","2014-04-04 13:45:00","33802","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-05-30 18:55:00","22","2014-05-30 18:45:00","33808","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"00001031091402694438","2014-06-13 23:20:39","130","2014-06-13 23:15:00","33808","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2013-12-17 19:35:00","41","2013-12-17 19:30:00","33704","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-05-31 10:44:00","53","2014-05-31 10:30:00","33710","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-05-18 13:03:00","34","2014-05-18 13:00:00","33507","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2013-12-21 14:36:00","277","2013-12-21 14:30:00","33211","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2014-01-09 08:59:00","17","2014-01-09 08:45:00","33703","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"00001146471402765826","2014-06-14 19:10:27","117","2014-06-14 19:00:00","33402","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-02-21 13:53:00","15","2014-02-21 13:45:00","33808","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2013-11-13 18:38:00","79","2013-11-13 18:30:00","33703","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2013-11-13 18:38:00","79","2013-11-13 18:30:00","33703","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-01-15 11:26:00","40","2014-01-15 11:15:00","34703","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2013-12-03 18:07:00","41","2013-12-03 18:00:00","33406","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"00001122521407164340","2014-08-04 16:59:01","66","2014-08-04 16:45:00","33410","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-05-19 19:34:00","26","2014-05-19 19:30:00","33301","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2014-03-26 23:29:00","77","2014-03-26 23:15:00","33108","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-02-26 00:09:00","42","2014-02-26 00:00:00","34608","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"00001100141405155176","2014-07-12 10:52:57","172","2014-07-12 10:45:00","33710","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"00001043891409409454","2014-08-30 16:37:35","82","2014-08-30 16:30:00","33403","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-03-20 08:33:00","155","2014-03-20 08:30:00","33507","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2013-12-17 17:29:00","41","2013-12-17 17:15:00","34501","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2014-04-20 11:58:00","50","2014-04-20 11:45:00","33309","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-03-30 11:53:00","45","2014-03-30 11:45:00","33806","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"00001087721411586458","2014-09-24 21:20:59","22","2014-09-24 21:15:00","34219","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2013-12-07 09:34:00","20","2013-12-07 09:30:00","33806","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"00001144561410702694","2014-09-14 15:51:35","29","2014-09-14 15:45:00","33807","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2014-03-06 13:34:00","177","2014-03-06 13:30:00","33507","NULL","NULL","12999","12801","7","6","-2","NULL","NULL"
"","2013-12-08 18:34:00","41","2013-12-08 18:30:00","33202","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-02-26 11:12:00","45","2014-02-26 11:00:00","33703","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2014-01-18 17:57:00","420","2014-01-18 17:45:00","33704","NULL","NULL","12999","12801","7","6","-2","NULL","NULL"
"","2014-01-26 08:22:00","36","2014-01-26 08:15:00","33209","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"00001119241406727616","2014-07-30 15:40:17","91","2014-07-30 15:30:00","33506","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2013-11-15 08:24:00","32","2013-11-15 08:15:00","33808","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"00001027321409247661","2014-08-28 19:41:03","24","2014-08-28 19:30:00","33309","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2013-11-19 12:36:00","110","2013-11-19 12:30:00","33611","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"00001125551404130988","2014-06-30 14:23:09","200","2014-06-30 14:15:00","33403","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-06-03 09:00:00","25","2014-06-03 09:00:00","34505","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2013-12-22 15:31:00","192","2013-12-22 15:30:00","34709","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-03-10 07:46:00","84","2014-03-10 07:45:00","33704","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"00001042281407596128","2014-08-09 16:55:29","55","2014-08-09 16:45:00","33410","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-02-07 13:53:00","24","2014-02-07 13:45:00","33803","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"00001008201402223525","2014-06-08 12:32:06","42","2014-06-08 12:30:00","33503","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2013-12-19 12:19:00","26","2013-12-19 12:15:00","33611","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2013-12-06 19:28:00","61","2013-12-06 19:15:00","33707","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"00001147891405935483","2014-07-21 11:38:04","37","2014-07-21 11:30:00","33610","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"00001150971410610615","2014-09-13 14:16:56","60","2014-09-13 14:15:00","33805","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"00001056191402310314","2014-06-09 12:38:35","56","2014-06-09 12:30:00","33706","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2013-12-14 07:32:00","51","2013-12-14 07:30:00","33805","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-05-08 18:59:00","77","2014-05-08 18:45:00","33308","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"00001061161405863216","2014-07-20 15:33:37","61","2014-07-20 15:30:00","33409","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"00001114931404205278","2014-07-01 11:01:19","41","2014-07-01 11:00:00","33310","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"","2014-03-01 15:16:00","59","2014-03-01 15:15:00","33702","NULL","NULL","12100","12801","7","1","-2","NULL","NULL"
"00001073101411842071","2014-09-27 20:21:13","47","2014-09-27 20:15:00","33402","NULL","NULL","12300","12801","7","3","-2","NULL","NULL"
"","2014-04-30 18:18:00","21","2014-04-30 18:15:00","33702","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-01-08 08:08:00","55","2014-01-08 08:00:00","33302","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-03-06 21:03:00","93","2014-03-06 21:00:00","34602","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-03-31 16:54:00","37","2014-03-31 16:45:00","33505","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-04-04 08:13:00","30","2014-04-04 08:00:00","33306","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001104801412342713","2014-10-03 15:25:14","27","2014-10-03 15:15:00","33208","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-05-16 19:22:00","7","2014-05-16 19:15:00","33301","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001017361411382231","2014-09-22 12:37:12","112","2014-09-22 12:30:00","33702","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001028851406879764","2014-08-01 09:56:05","143","2014-08-01 09:45:00","33807","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-02-10 14:26:00","46","2014-02-10 14:15:00","33302","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-01-29 08:59:00","74","2014-01-29 08:45:00","34705","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2013-11-25 08:28:00","22","2013-11-25 08:15:00","33807","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001045741412326135","2014-10-03 10:48:56","17","2014-10-03 10:45:00","33703","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-05-22 20:11:00","63","2014-05-22 20:00:00","34509","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-12-01 08:44:00","5","2013-12-01 08:30:00","33309","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001054851408349271","2014-08-18 10:07:52","61","2014-08-18 10:00:00","33505","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001131291406563642","2014-07-28 18:07:23","65","2014-07-28 18:00:00","33409","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001076741410525404","2014-09-12 14:36:45","28","2014-09-12 14:30:00","34709","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2013-12-18 13:52:00","204","2013-12-18 13:45:00","33203","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001039741407394475","2014-08-07 08:54:36","20","2014-08-07 08:45:00","33606","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001150381407168689","2014-08-04 18:11:30","37","2014-08-04 18:00:00","33609","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-05-27 19:23:00","61","2014-05-27 19:15:00","33801","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-02-08 09:44:00","63","2014-02-08 09:30:00","34705","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-02-20 17:28:00","59","2014-02-20 17:15:00","33805","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-04-09 17:47:00","32","2014-04-09 17:45:00","33602","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-02-07 12:23:00","149","2014-02-07 12:15:00","33505","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001073621411489378","2014-09-23 18:22:59","17","2014-09-23 18:15:00","34216","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"00001126221408290734","2014-08-17 17:52:15","19","2014-08-17 17:45:00","33702","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-03-19 13:23:00","72","2014-03-19 13:15:00","33504","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001054761411550899","2014-09-24 11:28:20","40","2014-09-24 11:15:00","33304","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-05-24 23:01:00","87","2014-05-24 23:00:00","33208","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-12-16 11:01:00","127","2013-12-16 11:00:00","33109","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001007081403191233","2014-06-19 17:20:34","24","2014-06-19 17:15:00","33501","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-04-17 09:38:00","90","2014-04-17 09:30:00","33505","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-12-01 15:01:00","59","2013-12-01 15:00:00","33406","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-12-12 17:47:00","16","2013-12-12 17:45:00","33807","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001136371403940104","2014-06-28 09:21:45","56","2014-06-28 09:15:00","33706","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-03-11 10:58:00","97","2014-03-11 10:45:00","33603","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001024431405266732","2014-07-13 17:52:13","17","2014-07-13 17:45:00","33302","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-01-30 15:24:00","14","2014-01-30 15:15:00","34702","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-04-24 09:08:00","157","2014-04-24 09:00:00","33701","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-03-23 19:37:00","115","2014-03-23 19:30:00","33106","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-11-25 09:41:00","82","2013-11-25 09:30:00","33509","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-11-21 07:54:00","25","2013-11-21 07:45:00","33709","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-05-16 11:23:00","18","2014-05-16 11:15:00","33609","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001137621406980375","2014-08-02 13:52:56","58","2014-08-02 13:45:00","33706","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-04-27 17:09:00","39","2014-04-27 17:00:00","33805","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2013-10-11 06:23:00","33","2013-10-11 06:15:00","33402","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001132531411330872","2014-09-21 22:21:14","30","2014-09-21 22:15:00","33301","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2013-11-26 12:01:00","27","2013-11-26 12:00:00","33709","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-05-13 08:52:00","45","2014-05-13 08:45:00","33504","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-05-20 17:57:00","54","2014-05-20 17:45:00","33301","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001152021403082015","2014-06-18 11:00:16","38","2014-06-18 11:00:00","33403","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-04-21 08:48:00","44","2014-04-21 08:45:00","33809","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-11-19 17:12:00","97","2013-11-19 17:00:00","34709","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-01-02 14:57:00","95","2014-01-02 14:45:00","33501","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-05-09 12:52:00","57","2014-05-09 12:45:00","33503","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-05-09 12:52:00","57","2014-05-09 12:45:00","33503","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-03-12 17:03:00","36","2014-03-12 17:00:00","33701","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-11-29 17:00:00","100","2013-11-29 17:00:00","33503","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-04-17 10:29:00","34","2014-04-17 10:15:00","33606","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2013-10-02 11:54:00","99","2013-10-02 11:45:00","34703","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-03-15 09:15:00","57","2014-03-15 09:15:00","33504","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-05-24 13:59:00","35","2014-05-24 13:45:00","33809","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-11-29 14:58:00","18","2013-11-29 14:45:00","33604","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-03-26 09:50:00","30","2014-03-26 09:45:00","33806","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2013-12-14 08:32:00","46","2013-12-14 08:30:00","33807","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-01-31 13:12:00","22","2014-01-31 13:00:00","33310","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001070691409819971","2014-09-04 10:39:32","53","2014-09-04 10:30:00","33407","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-12-03 18:34:00","20","2013-12-03 18:30:00","33408","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2013-11-05 19:51:00","70","2013-11-05 19:45:00","33206","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001036061405687529","2014-07-18 14:45:30","30","2014-07-18 14:45:00","33302","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-12-19 15:52:00","31","2013-12-19 15:45:00","33805","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2013-12-17 05:31:00","64","2013-12-17 05:30:00","34610","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001080771411454416","2014-09-23 08:40:17","21","2014-09-23 08:30:00","33710","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-03-24 09:36:00","190","2014-03-24 09:30:00","33610","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-10-10 15:42:00","225","2013-10-10 15:30:00","34604","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-01-28 15:23:00","107","2014-01-28 15:15:00","33302","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"00001092671406915746","2014-08-01 19:55:47","40","2014-08-01 19:45:00","33307","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001128841406031128","2014-07-22 14:12:10","96","2014-07-22 14:00:00","33808","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-03-28 09:22:00","26","2014-03-28 09:15:00","33501","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-03-24 19:38:00","59","2014-03-24 19:30:00","33809","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-10-07 14:59:00","45","2013-10-07 14:45:00","33703","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-05-14 22:58:00","186","2014-05-14 22:45:00","33108","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001100261409222798","2014-08-28 12:46:39","33","2014-08-28 12:45:00","33810","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-05-18 08:37:00","44","2014-05-18 08:30:00","33409","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001153801403103899","2014-06-18 17:05:00","34","2014-06-18 17:00:00","33506","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2013-12-01 07:43:00","65","2013-12-01 07:30:00","33504","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-12-24 20:48:00","68","2013-12-24 20:45:00","34709","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001123481406876197","2014-08-01 08:56:38","21","2014-08-01 08:45:00","33701","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2013-10-09 11:47:00","47","2013-10-09 11:45:00","33602","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-05-07 16:59:00","73","2014-05-07 16:45:00","33602","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-01-14 09:08:00","60","2014-01-14 09:00:00","33503","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-05-02 14:07:00","117","2014-05-02 14:00:00","33806","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001038311402743297","2014-06-14 12:54:58","44","2014-06-14 12:45:00","33702","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001025891411022084","2014-09-18 08:34:45","67","2014-09-18 08:30:00","33807","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-12-13 12:03:00","82","2013-12-13 12:00:00","33104","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-03-13 07:11:00","51","2014-03-13 07:00:00","33809","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-01-27 10:11:00","125","2014-01-27 10:00:00","33206","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-02-15 22:04:00","125","2014-02-15 22:00:00","34509","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-01-16 14:09:00","51","2014-01-16 14:00:00","33104","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-01-20 07:59:00","93","2014-01-20 07:45:00","33806","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-04-03 16:12:00","35","2014-04-03 16:00:00","33808","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2013-12-02 10:12:00","61","2013-12-02 10:00:00","33109","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-01-12 12:45:00","64","2014-01-12 12:45:00","33702","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-11-23 22:42:00","51","2013-11-23 22:30:00","34605","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-12-06 10:19:00","65","2013-12-06 10:15:00","33506","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001089161408281839","2014-08-17 15:24:00","57","2014-08-17 15:15:00","33303","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001107581410862381","2014-09-16 12:13:02","21","2014-09-16 12:00:00","33708","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-03-03 07:12:00","356","2014-03-03 07:00:00","33503","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-05-09 08:10:00","122","2014-05-09 08:00:00","33604","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
"","2014-03-14 05:19:00","85","2014-03-14 05:15:00","33209","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001101361410527486","2014-09-12 15:11:27","28","2014-09-12 15:00:00","33610","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2013-10-11 12:12:00","46","2013-10-11 12:00:00","33303","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2013-10-11 12:12:00","46","2013-10-11 12:00:00","33303","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001074661406871041","2014-08-01 07:30:43","16","2014-08-01 07:30:00","33703","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"00001147271407756923","2014-08-11 13:35:24","28","2014-08-11 13:30:00","33106","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"00001078361405242893","2014-07-13 11:14:54","73","2014-07-13 11:00:00","33308","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001027321405792800","2014-07-19 20:00:01","123","2014-07-19 20:00:00","33807","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001001301408788482","2014-08-23 12:08:03","17","2014-08-23 12:00:00","33704","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-05-27 14:19:00","48","2014-05-27 14:15:00","34507","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001000051404821985","2014-07-08 14:19:46","24","2014-07-08 14:15:00","33808","NULL","NULL","12999","12802","7","6","-2","NULL","NULL"
"","2014-03-12 12:12:00","314","2014-03-12 12:00:00","33705","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001123461403882276","2014-06-27 17:17:57","62","2014-06-27 17:15:00","33510","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"00001017691407279098","2014-08-06 00:51:39","106","2014-08-06 00:45:00","33108","NULL","NULL","12100","12802","7","1","-2","NULL","NULL"
"","2014-02-07 10:48:00","29","2014-02-07 10:45:00","33701","NULL","NULL","12300","12802","7","3","-2","NULL","NULL"
